ID,age,current_occupation,first_interaction,profile_completed,website_visits,time_spent_on_website,page_views_per_visit,last_activity,print_media_type1,print_media_type2,digital_media,educational_channels,referral,status
EXT3719,56,Professional,Mobile App,Medium,2,655,3.438,Email Activity,No,No,No,No,No,1
EXT3720,57,Unemployed,Website,High,2,610,5.388,Phone Activity,No,Yes,No,No,No,1
EXT3721,47,Professional,Website,Medium,1,182,0.103,Phone Activity,No,No,No,Yes,No,0
EXT3722,42,Professional,Mobile App,Medium,1,1913,3.653,Phone Activity,No,No,No,No,No,0
EXT3723,46,Professional,Website,High,5,222,3.15,Email Activity,No,No,No,No,No,1
EXT3724,19,Student,Website,High,2,531,3.782,Email Activity,No,No,No,No,No,1
EXT3725,56,Professional,Website,Medium,4,588,2.129,Email Activity,No,Yes,No,No,No,1
EXT3726,63,Unemployed,Mobile App,Medium,4,101,2.952,Email Activity,No,No,Yes,No,No,0
EXT3727,42,Unemployed,Mobile App,High,4,649,5.419,Email Activity,No,No,No,No,No,0
EXT3728,55,Unemployed,Mobile App,High,2,1350,1.824,Email Activity,No,No,No,No,No,1
EXT3729,24,Student,Mobile App,Medium,9,2173,2.01,Email Activity,No,No,Yes,No,No,0
EXT3730,58,Professional,Website,High,2,354,3.486,Website Activity,No,No,No,No,Yes,1
EXT3731,24,Student,Mobile App,High,1,1890,3.294,Email Activity,No,No,No,No,No,0
EXT3732,22,Student,Website,High,2,2136,2.016,Website Activity,No,No,No,No,No,1
EXT3733,22,Student,Mobile App,High,2,256,8.113,Email Activity,No,No,No,No,No,0
EXT3734,60,Unemployed,Website,High,4,333,3.564,Email Activity,Yes,No,No,No,No,0
EXT3735,56,Professional,Website,Medium,4,2129,2.847,Phone Activity,No,No,No,No,No,0
EXT3736,31,Professional,Website,High,4,900,0.075,Website Activity,No,No,No,Yes,No,1
EXT3737,57,Professional,Website,High,1,36,3.617,Email Activity,No,No,No,No,No,1
EXT3738,55,Professional,Website,High,2,331,3.267,Phone Activity,No,No,No,No,No,1
EXT3739,62,Unemployed,Website,Medium,3,2353,3.187,Phone Activity,No,No,No,No,No,0
EXT3740,44,Unemployed,Website,Medium,2,666,2.705,Phone Activity,No,No,No,No,No,1
EXT3741,57,Professional,Website,Medium,4,32,2.207,Website Activity,Yes,No,No,No,Yes,0
EXT3742,29,Professional,Website,High,1,284,5.269,Email Activity,No,No,No,No,No,1
EXT3743,32,Unemployed,Mobile App,High,1,284,2.094,Website Activity,No,No,Yes,No,No,0
EXT3744,37,Professional,Mobile App,Medium,3,943,5.219,Email Activity,No,No,No,No,No,0
EXT3745,44,Unemployed,Mobile App,Medium,1,296,1.985,Email Activity,Yes,No,No,No,Yes,0
EXT3746,43,Unemployed,Website,High,2,1932,2.127,Email Activity,No,No,No,No,No,1
EXT3747,44,Professional,Mobile App,Medium,2,394,5.565,Phone Activity,No,No,No,No,No,0
EXT3748,42,Professional,Website,High,0,0,0,Email Activity,No,No,No,No,No,1
EXT3749,58,Unemployed,Website,Low,0,0,0,Phone Activity,No,No,No,No,No,0
EXT3750,62,Unemployed,Mobile App,High,7,64,0.059,Email Activity,No,No,No,No,No,0
EXT3751,53,Professional,Website,High,3,388,2.946,Phone Activity,No,No,No,No,No,1
EXT3752,59,Professional,Website,High,5,304,3.009,Website Activity,No,No,No,No,No,1
EXT3753,63,Unemployed,Mobile App,High,5,718,3.399,Phone Activity,No,No,No,No,No,0
EXT3754,51,Professional,Website,High,2,1366,3.674,Website Activity,No,No,No,No,No,1
EXT3755,30,Professional,Website,High,6,276,2.039,Phone Activity,No,No,No,No,No,1
EXT3756,40,Professional,Website,High,3,1386,3.415,Phone Activity,No,No,No,Yes,No,1
EXT3757,57,Professional,Website,Medium,4,1801,3.644,Email Activity,No,No,No,No,No,1
EXT3758,61,Unemployed,Website,High,4,1730,1.94,Phone Activity,Yes,No,No,No,Yes,1
EXT3759,36,Unemployed,Website,Medium,2,156,2.283,Email Activity,No,No,No,Yes,No,0
EXT3760,50,Professional,Mobile App,Medium,3,97,2.857,Phone Activity,No,No,No,No,No,0
EXT3761,56,Professional,Mobile App,Medium,4,318,3.664,Email Activity,No,No,No,No,No,0
EXT3762,44,Professional,Website,Medium,1,401,2.1,Website Activity,Yes,No,No,No,No,1
EXT3763,58,Professional,Mobile App,High,3,1798,4.416,Email Activity,No,No,No,No,No,0
EXT3764,50,Professional,Website,High,2,76,3.045,Website Activity,No,No,No,No,No,1
EXT3765,50,Professional,Website,Medium,2,1588,1.761,Email Activity,No,No,No,No,No,1
EXT3766,61,Unemployed,Mobile App,Medium,5,421,3.78,Phone Activity,No,No,Yes,No,No,0
EXT3767,56,Professional,Website,Medium,3,708,2.697,Phone Activity,No,No,Yes,No,No,0
EXT3768,56,Professional,Mobile App,High,5,93,5.845,Website Activity,No,No,No,No,No,0
EXT3769,51,Professional,Website,High,9,66,2.118,Phone Activity,No,Yes,No,No,No,0
EXT3770,30,Professional,Website,High,2,292,7.379,Website Activity,No,No,No,No,No,0
EXT3771,55,Unemployed,Mobile App,High,3,2364,2.027,Email Activity,Yes,No,No,Yes,No,0
EXT3772,24,Student,Website,High,7,340,2.136,Website Activity,No,No,No,No,No,0
EXT3773,43,Professional,Mobile App,High,4,2170,3.572,Phone Activity,No,No,No,No,No,0
EXT3774,57,Unemployed,Mobile App,Medium,4,105,3.193,Email Activity,No,No,Yes,No,No,0
EXT3775,55,Unemployed,Website,Medium,3,191,2.137,Phone Activity,No,No,Yes,No,No,0
EXT3776,35,Professional,Website,High,2,1149,1.828,Phone Activity,No,No,No,No,No,1
EXT3777,56,Professional,Website,High,7,1621,2.095,Website Activity,Yes,No,No,No,No,1
EXT3778,32,Unemployed,Website,High,6,1,2.276,Website Activity,No,No,No,No,No,1
EXT3779,48,Unemployed,Website,Medium,7,350,2.127,Email Activity,No,No,No,Yes,No,0
EXT3780,59,Professional,Website,Medium,5,589,5.663,Website Activity,No,No,No,No,No,1
EXT3781,57,Professional,Mobile App,Medium,1,1,3.835,Email Activity,No,No,No,Yes,No,0
EXT3782,38,Unemployed,Website,Medium,2,861,2.214,Email Activity,No,No,No,Yes,No,0
EXT3783,48,Professional,Mobile App,Medium,9,36,2.657,Email Activity,No,No,No,No,No,0
EXT3784,59,Professional,Website,High,4,39,3.198,Phone Activity,No,No,No,No,No,1
EXT3785,43,Professional,Website,High,2,1856,2.167,Email Activity,No,No,No,No,No,1
EXT3786,55,Unemployed,Mobile App,High,1,658,2.059,Phone Activity,No,No,No,No,No,1
EXT3787,50,Professional,Mobile App,Medium,2,430,6.19,Email Activity,No,No,No,No,No,0
EXT3788,40,Professional,Mobile App,High,7,481,2.122,Email Activity,No,No,Yes,No,No,1
EXT3789,58,Professional,Website,High,2,49,1.991,Phone Activity,No,No,No,No,No,0
EXT3790,39,Professional,Website,Medium,2,329,3.642,Website Activity,No,No,No,No,No,0
EXT3791,59,Professional,Website,Medium,3,1514,0.164,Website Activity,No,No,No,No,No,1
EXT3792,53,Unemployed,Website,Medium,0,0,0,Email Activity,No,No,No,No,No,0
EXT3793,59,Professional,Mobile App,High,1,1577,3.217,Phone Activity,No,No,Yes,No,No,1
EXT3794,53,Unemployed,Website,High,1,301,3.26,Phone Activity,No,No,No,No,No,1
EXT3795,32,Unemployed,Website,Medium,4,303,2.228,Email Activity,No,No,No,No,No,0
EXT3796,36,Professional,Website,Medium,6,1944,2.233,Email Activity,No,No,No,No,No,1
EXT3797,26,Professional,Website,High,2,238,3.924,Website Activity,No,No,No,No,No,0
EXT3798,62,Unemployed,Mobile App,High,0,0,0,Email Activity,No,No,No,No,No,0
EXT3799,52,Unemployed,Website,Medium,8,510,2.122,Website Activity,No,No,No,No,No,1
EXT3800,57,Professional,Website,High,2,499,3.505,Email Activity,No,No,No,No,No,1
EXT3801,42,Professional,Website,Medium,0,0,0,Email Activity,No,No,No,No,No,0
EXT3802,53,Unemployed,Website,High,1,1964,5.232,Email Activity,No,No,No,No,No,1
EXT3803,52,Professional,Mobile App,Medium,2,1828,3.214,Email Activity,No,Yes,No,No,No,0
EXT3804,37,Professional,Mobile App,High,1,301,2.23,Website Activity,No,No,Yes,No,No,0
EXT3805,38,Professional,Mobile App,High,1,381,5.189,Website Activity,No,No,No,No,No,0
EXT3806,34,Unemployed,Website,Medium,7,1612,3.858,Website Activity,No,No,No,No,No,1
EXT3807,57,Professional,Website,High,4,298,2.08,Website Activity,No,No,No,No,No,1
EXT3808,35,Professional,Mobile App,High,0,0,0,Email Activity,No,No,No,No,No,0
EXT3809,43,Professional,Website,High,7,1117,0.253,Phone Activity,No,No,No,No,No,1
EXT3810,47,Unemployed,Website,High,20,243,2.011,Email Activity,No,No,No,No,No,0
EXT3811,36,Unemployed,Website,Medium,2,175,3.691,Phone Activity,No,No,No,Yes,No,0
EXT3812,51,Unemployed,Website,High,3,327,1.293,Phone Activity,No,No,Yes,No,No,0
EXT3813,61,Unemployed,Website,Medium,1,136,1.6,Email Activity,No,No,No,No,No,0
EXT3814,46,Professional,Mobile App,High,5,1462,3.957,Website Activity,No,No,No,Yes,No,1
EXT3815,41,Unemployed,Website,High,2,2109,2.238,Email Activity,No,No,No,No,No,1
EXT3816,38,Professional,Website,Medium,2,356,4.145,Website Activity,No,No,No,No,No,0
EXT3817,41,Professional,Website,High,5,202,0.328,Website Activity,No,No,No,No,No,0
EXT3818,58,Professional,Mobile App,High,3,496,5.229,Phone Activity,No,No,Yes,No,No,0
EXT3819,40,Unemployed,Mobile App,Medium,3,394,5.469,Email Activity,No,No,No,No,No,0
EXT3820,21,Student,Mobile App,High,6,623,3.6,Email Activity,No,No,No,No,Yes,0
EXT3821,58,Professional,Website,Medium,11,612,7.616,Email Activity,Yes,No,No,No,No,1
EXT3822,54,Professional,Website,Medium,1,2033,3.966,Email Activity,No,No,No,No,No,1
EXT3823,55,Unemployed,Mobile App,Medium,6,332,5.727,Phone Activity,No,Yes,No,No,No,0
EXT3824,18,Student,Mobile App,Medium,5,202,2.194,Website Activity,No,No,No,No,No,0
EXT3825,24,Student,Mobile App,Medium,2,2275,3.141,Email Activity,No,No,No,No,No,0
EXT3826,47,Professional,Website,Medium,6,229,3.718,Website Activity,No,No,No,No,No,0
EXT3827,56,Professional,Website,High,3,84,3.86,Website Activity,Yes,No,No,Yes,No,1
EXT3828,45,Unemployed,Website,Medium,5,601,3.514,Phone Activity,No,No,No,No,No,0
EXT3829,59,Unemployed,Website,High,1,713,0.099,Phone Activity,Yes,No,No,No,No,1
EXT3830,60,Professional,Mobile App,Medium,2,1264,1.703,Email Activity,No,No,No,No,No,0
EXT3831,24,Student,Website,High,3,274,2.21,Phone Activity,No,No,No,No,No,0
EXT3832,59,Professional,Mobile App,High,1,57,5.476,Website Activity,No,No,No,No,No,0
EXT3833,23,Student,Mobile App,High,2,248,3.342,Email Activity,No,No,No,No,No,1
EXT3834,22,Student,Website,High,1,1466,2.077,Website Activity,Yes,No,No,No,No,0
EXT3835,18,Student,Website,High,2,175,5.513,Email Activity,Yes,No,No,No,No,0
EXT3836,59,Unemployed,Website,Medium,4,184,2.073,Website Activity,No,No,No,Yes,No,0
EXT3837,52,Professional,Mobile App,Medium,7,2198,3.4,Phone Activity,No,Yes,No,Yes,No,0
EXT3838,58,Professional,Mobile App,High,4,305,2.973,Phone Activity,No,No,No,No,No,0
EXT3839,33,Professional,Website,Medium,1,261,2.147,Website Activity,Yes,No,No,No,No,0
EXT3840,58,Unemployed,Website,Medium,1,2298,3.687,Email Activity,No,No,No,No,No,0
EXT3841,24,Student,Mobile App,Medium,3,218,1.748,Email Activity,No,No,No,No,No,1
EXT3842,34,Unemployed,Mobile App,Medium,3,2281,7.962,Email Activity,No,No,No,No,No,0
EXT3843,55,Unemployed,Website,Medium,4,69,1.072,Email Activity,No,No,No,No,No,0
EXT3844,24,Student,Website,Medium,3,680,7.332,Phone Activity,No,No,No,No,No,0
EXT3845,59,Unemployed,Website,High,2,530,0.623,Phone Activity,No,No,No,No,No,1
EXT3846,41,Unemployed,Mobile App,High,2,297,3.125,Phone Activity,No,No,No,No,No,0
EXT3847,58,Professional,Website,Medium,1,323,1.686,Email Activity,No,No,No,No,No,0
EXT3848,47,Professional,Website,Medium,2,1258,2.642,Phone Activity,No,No,No,Yes,No,1
EXT3849,21,Student,Website,High,4,718,2.123,Phone Activity,No,No,No,No,No,0
EXT3850,29,Professional,Website,High,2,541,0.141,Phone Activity,No,No,No,No,No,1
EXT3851,50,Unemployed,Website,Medium,2,412,3.42,Phone Activity,No,No,No,No,No,0
EXT3852,59,Unemployed,Mobile App,Medium,2,708,8.413,Phone Activity,No,No,No,Yes,No,0
EXT3853,32,Unemployed,Mobile App,Medium,2,623,4.465,Phone Activity,No,No,Yes,No,No,0
EXT3854,20,Student,Mobile App,Medium,1,2214,5.478,Email Activity,No,No,No,No,No,0
EXT3855,57,Professional,Mobile App,High,2,294,2.029,Website Activity,No,No,No,Yes,No,0
EXT3856,33,Professional,Mobile App,Medium,2,1922,8.087,Phone Activity,No,No,No,No,No,0
EXT3857,58,Unemployed,Mobile App,Medium,8,249,5.787,Email Activity,Yes,No,No,No,No,0
EXT3858,59,Professional,Website,High,6,300,3.48,Email Activity,No,No,No,No,No,1
EXT3859,42,Professional,Mobile App,High,2,42,1.1,Email Activity,No,No,Yes,No,No,0
EXT3860,37,Professional,Website,High,2,2082,2.17,Phone Activity,No,No,No,No,No,1
EXT3861,58,Professional,Mobile App,Medium,5,2220,2.125,Email Activity,No,No,No,No,No,0
EXT3862,56,Professional,Mobile App,Medium,2,177,2.014,Email Activity,No,Yes,No,No,No,0
EXT3863,58,Professional,Website,High,24,370,2.159,Phone Activity,No,No,No,No,No,0
EXT3864,52,Professional,Mobile App,High,0,0,0,Email Activity,No,No,No,No,No,0
EXT3865,60,Professional,Website,Medium,3,262,2.786,Website Activity,No,No,Yes,No,No,0
EXT3866,21,Student,Website,High,4,73,8.196,Website Activity,Yes,No,No,No,No,0
EXT3867,57,Professional,Mobile App,High,1,1186,0.021,Email Activity,No,No,No,No,No,0
EXT3868,49,Unemployed,Website,Medium,3,379,2.856,Email Activity,No,No,No,No,No,0
EXT3869,42,Unemployed,Website,Medium,2,259,2.101,Website Activity,No,No,No,No,No,0
EXT3870,58,Unemployed,Mobile App,High,4,1604,2.079,Email Activity,No,No,No,No,No,0
EXT3871,36,Professional,Website,Medium,2,1670,3.704,Email Activity,No,No,No,No,No,1
EXT3872,34,Unemployed,Mobile App,Medium,2,1844,3.026,Email Activity,No,No,No,No,No,0
EXT3873,44,Unemployed,Website,Medium,2,332,1.654,Email Activity,No,No,No,No,No,0
EXT3874,42,Unemployed,Mobile App,High,3,626,4.102,Email Activity,No,No,No,No,No,0
EXT3875,57,Unemployed,Website,High,4,293,2.203,Website Activity,No,No,No,No,No,1
EXT3876,42,Unemployed,Website,High,8,86,1.903,Website Activity,No,No,No,No,No,0
EXT3877,27,Professional,Website,Low,2,167,3.594,Website Activity,No,No,No,No,No,0
EXT3878,18,Student,Website,Medium,3,1,3.698,Email Activity,No,No,No,No,No,0
EXT3879,55,Professional,Website,High,1,2033,0.312,Phone Activity,No,No,No,No,No,1
EXT3880,57,Unemployed,Website,High,3,622,3.398,Website Activity,Yes,No,Yes,No,No,1
EXT3881,44,Professional,Mobile App,Medium,2,208,4.23,Email Activity,No,No,No,No,No,0
EXT3882,53,Unemployed,Website,High,1,77,2.249,Phone Activity,No,Yes,No,No,No,1
EXT3883,20,Student,Website,High,1,902,2.209,Phone Activity,No,No,No,No,No,0
EXT3884,50,Unemployed,Website,High,2,319,1.461,Phone Activity,No,No,No,No,No,1
EXT3885,42,Professional,Website,Medium,2,393,3.627,Email Activity,No,Yes,No,No,No,0
EXT3886,54,Professional,Website,Medium,2,378,2.912,Website Activity,No,No,No,No,No,0
EXT3887,42,Unemployed,Website,High,1,630,2.172,Email Activity,No,No,No,No,No,0
EXT3888,57,Professional,Website,Medium,4,69,3.634,Email Activity,No,No,No,No,No,0
EXT3889,22,Student,Website,Medium,3,51,5.162,Website Activity,No,No,No,No,No,0
EXT3890,59,Professional,Mobile App,Medium,1,265,2.638,Email Activity,No,No,No,No,No,0
EXT3891,44,Professional,Website,High,3,2369,3.201,Phone Activity,No,No,No,No,No,1
EXT3892,53,Professional,Mobile App,High,7,362,3.869,Email Activity,No,No,No,Yes,No,0
EXT3893,43,Unemployed,Mobile App,Medium,3,651,4.498,Email Activity,No,No,No,No,No,0
EXT3894,58,Professional,Website,High,2,51,2.179,Phone Activity,No,No,No,No,No,1
EXT3895,51,Professional,Mobile App,Low,3,298,2.067,Email Activity,No,No,No,Yes,No,0
EXT3896,51,Professional,Mobile App,High,7,283,2.168,Email Activity,No,No,No,No,No,0
EXT3897,35,Unemployed,Website,Medium,3,2150,2.225,Website Activity,No,No,No,No,No,1
EXT3898,35,Professional,Mobile App,Medium,1,1037,2.128,Email Activity,No,No,Yes,No,No,0
EXT3899,54,Unemployed,Website,High,2,161,2.222,Website Activity,Yes,No,No,No,No,0
EXT3900,62,Unemployed,Mobile App,High,4,1899,5.18,Phone Activity,No,No,No,No,No,0
EXT3901,55,Professional,Website,Medium,5,17,2.802,Email Activity,No,No,No,No,No,0
EXT3902,57,Professional,Mobile App,High,2,141,4.964,Email Activity,No,No,No,No,No,0
EXT3903,61,Unemployed,Mobile App,High,1,458,3.796,Phone Activity,No,No,No,No,No,0
EXT3904,54,Professional,Mobile App,High,7,2158,1.644,Email Activity,No,No,No,No,No,0
EXT3905,55,Professional,Mobile App,High,1,2142,0.033,Email Activity,No,No,Yes,No,No,0
EXT3906,54,Professional,Mobile App,Medium,4,318,2.094,Email Activity,No,No,Yes,Yes,No,0
EXT3907,19,Student,Mobile App,Low,8,163,2.081,Website Activity,No,No,No,No,No,0
EXT3908,54,Professional,Mobile App,High,2,559,2.907,Website Activity,No,No,No,No,No,0
EXT3909,42,Unemployed,Mobile App,Medium,2,301,2.24,Email Activity,No,No,No,No,No,0
EXT3910,22,Student,Mobile App,High,3,103,4.911,Email Activity,No,No,Yes,No,No,0
EXT3911,60,Unemployed,Mobile App,High,12,2243,3.334,Website Activity,No,No,Yes,No,No,0
EXT3912,46,Unemployed,Website,High,6,306,2.094,Website Activity,No,No,Yes,No,No,1
EXT3913,18,Student,Website,High,2,1303,2.154,Phone Activity,No,No,No,No,No,0
EXT3914,49,Professional,Mobile App,High,1,698,3.873,Phone Activity,No,No,No,No,No,0
EXT3915,44,Unemployed,Mobile App,Medium,9,1361,4.376,Phone Activity,No,No,Yes,Yes,No,0
EXT3916,42,Professional,Website,High,7,461,0.341,Website Activity,No,No,No,No,No,1
EXT3917,54,Professional,Website,High,3,207,2.215,Website Activity,No,No,No,No,Yes,1
EXT3918,21,Student,Website,Medium,3,31,3.76,Email Activity,No,No,No,No,No,0
EXT3919,60,Unemployed,Website,High,4,67,4.796,Email Activity,No,No,No,No,No,0
EXT3920,47,Professional,Website,High,1,1515,2.048,Email Activity,No,No,No,No,No,1
EXT3921,33,Unemployed,Website,High,5,420,2.252,Email Activity,Yes,Yes,No,Yes,No,1
EXT3922,60,Professional,Website,High,2,1637,1.543,Phone Activity,Yes,No,No,No,No,1
EXT3923,24,Student,Website,Medium,2,2078,2.146,Website Activity,No,No,No,No,No,1
EXT3924,24,Student,Website,High,0,0,0,Email Activity,No,No,No,No,No,0
EXT3925,29,Professional,Mobile App,Medium,3,2188,3.335,Phone Activity,No,No,Yes,No,No,1
EXT3926,48,Professional,Website,Medium,0,0,0,Phone Activity,No,No,No,No,No,0
EXT3927,57,Professional,Website,Medium,3,307,2.242,Website Activity,No,No,No,No,No,0
EXT3928,43,Professional,Website,High,6,373,4.198,Website Activity,No,No,No,No,No,0
EXT3929,42,Professional,Website,High,14,125,3.399,Email Activity,No,No,No,Yes,No,1
EXT3930,44,Professional,Website,Medium,1,138,0.292,Phone Activity,No,No,No,Yes,No,0
EXT3931,52,Professional,Mobile App,Medium,3,317,2.13,Email Activity,Yes,No,No,Yes,No,0
EXT3932,55,Professional,Website,High,2,1624,3.851,Email Activity,No,No,No,Yes,No,1
EXT3933,32,Unemployed,Mobile App,Medium,6,1932,1.969,Email Activity,No,No,No,No,No,0
EXT3934,59,Professional,Mobile App,Medium,4,342,3.278,Phone Activity,Yes,No,No,No,No,0
EXT3935,54,Professional,Website,High,4,996,2.222,Email Activity,No,No,Yes,No,No,1
EXT3936,48,Professional,Website,High,2,82,1.979,Email Activity,No,No,No,No,No,1
EXT3937,58,Unemployed,Website,Medium,5,908,2.042,Email Activity,No,No,No,No,Yes,1
EXT3938,56,Professional,Mobile App,Medium,1,193,2.12,Email Activity,No,No,No,No,No,0
EXT3939,59,Unemployed,Mobile App,High,8,57,4.25,Email Activity,No,No,No,No,No,0
EXT3940,26,Professional,Website,High,2,2154,2.009,Email Activity,No,No,No,No,No,1
EXT3941,46,Professional,Mobile App,High,1,256,3.274,Website Activity,No,No,No,Yes,No,0
EXT3942,43,Unemployed,Website,Medium,4,592,0.119,Email Activity,No,No,No,No,No,0
EXT3943,58,Professional,Mobile App,Medium,4,296,3.612,Phone Activity,No,Yes,Yes,Yes,No,0
EXT3944,57,Unemployed,Website,Medium,2,2259,3.714,Website Activity,No,No,No,No,No,0
EXT3945,35,Unemployed,Website,High,2,627,4.327,Phone Activity,No,No,No,No,No,0
EXT3946,56,Professional,Website,High,3,604,2.013,Phone Activity,No,No,No,No,No,0
EXT3947,59,Unemployed,Website,High,4,1877,3.671,Phone Activity,Yes,No,No,No,No,1
EXT3948,58,Professional,Mobile App,High,4,944,5.55,Email Activity,No,No,No,No,No,1
EXT3949,19,Student,Website,High,1,1661,3.555,Phone Activity,No,No,No,No,No,0
EXT3950,43,Professional,Mobile App,High,2,102,2.048,Website Activity,No,No,No,No,No,0
EXT3951,40,Unemployed,Website,High,1,149,1.975,Website Activity,No,Yes,No,No,No,1
EXT3952,21,Student,Website,Medium,2,288,2.308,Phone Activity,No,No,No,No,No,0
EXT3953,58,Professional,Mobile App,Medium,2,97,4.757,Email Activity,No,No,No,No,No,0
EXT3954,40,Professional,Website,Medium,1,358,3.639,Email Activity,No,No,No,No,No,0
EXT3955,24,Student,Website,High,6,157,0.19,Phone Activity,No,Yes,No,No,No,0
EXT3956,60,Unemployed,Website,Medium,4,81,1.945,Phone Activity,No,No,No,No,No,0
EXT3957,46,Unemployed,Mobile App,High,2,64,0.316,Email Activity,No,No,No,No,No,0
EXT3958,53,Unemployed,Website,Medium,2,999,0.209,Email Activity,No,No,Yes,No,No,0
EXT3959,18,Student,Mobile App,High,7,209,2.11,Website Activity,No,No,No,No,No,0
EXT3960,57,Professional,Mobile App,Medium,3,1437,2.818,Phone Activity,No,No,No,No,No,0
EXT3961,22,Student,Website,High,8,298,4.054,Email Activity,No,No,No,No,Yes,0
EXT3962,56,Professional,Mobile App,High,2,1994,2.252,Email Activity,Yes,No,No,No,No,0
EXT3963,30,Professional,Website,High,4,64,4.303,Email Activity,No,No,No,Yes,No,1
